rank,tag,name,expLevel,trophies,attackWins,defenseWins,clan.tag,clan.name,clan.badgeUrls.small,clan.badgeUrls.large,clan.badgeUrls.medium
59,#8YRQQYJU,A Nam,191,5379,162,11,#U2YJCRU,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/512/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/200/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png
60,#GQRJYG0U,waj3-al3in,153,5378,106,8,#U2YJCRU,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/512/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/200/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png
61,#GGJPPG0,b3st 007,158,5378,160,15,#Q0UU092L,ARAB CHAMPIONS,https://api-assets.clashofclans.com/badges/70/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/512/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/200/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png
62,#GG98QVY0,محمود,158,5377,137,7,#U2YJCRU,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/512/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/200/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png
63,#P8J0QL9J,✴ODAY✴,143,5377,125,23,0,0,0,0,0
64,#RRPVCYPY,SaMi,147,5377,111,11,#Q0UU092L,ARAB CHAMPIONS,https://api-assets.clashofclans.com/badges/70/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/512/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/200/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png
65,#JRUVCRV2,倭食処☆かくれんぼ＠北上野,157,5377,111,11,#PJUGGY0P,TOP OF JAPAN,https://api-assets.clashofclans.com/badges/70/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/512/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/200/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png
66,#QYR9CGG8,أبوظبي,126,5376,134,13,#U2YJCRU,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/512/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/200/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png
67,#28GPUR2,Ahmed Gamil,178,5375,159,15,#Q0UU092L,ARAB CHAMPIONS,https://api-assets.clashofclans.com/badges/70/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/512/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/200/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png
68,#G8RLCGL2,JOSEPH SUCCAR,134,5374,90,8,#PJUGGY0P,TOP OF JAPAN,https://api-assets.clashofclans.com/badges/70/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/512/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/200/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png
69,#8UPRPLR9,AhmedBinHamdan,169,5371,126,14,#LL882JR9,U.S.A United™,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
70,#GJPVCPL,Khaleesi,172,5369,124,9,#YJLRUQY8,HOUSE of CLOUDS,https://api-assets.clashofclans.com/badges/70/Jj2a5gZ0-XjAHIeJKXM09U_d3d3HACXHSzfsIEzE7d8.png,https://api-assets.clashofclans.com/badges/512/Jj2a5gZ0-XjAHIeJKXM09U_d3d3HACXHSzfsIEzE7d8.png,https://api-assets.clashofclans.com/badges/200/Jj2a5gZ0-XjAHIeJKXM09U_d3d3HACXHSzfsIEzE7d8.png
71,#GU0R88R0,R8❤SNIPER,162,5369,135,14,#9RPRVQRC,SPECIAL STARS,https://api-assets.clashofclans.com/badges/70/EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU.png,https://api-assets.clashofclans.com/badges/512/EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU.png,https://api-assets.clashofclans.com/badges/200/EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU.png
72,#20CVR9LCU,Anonymous,138,5368,144,11,#U2YJCRU,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/512/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/200/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png
73,#Y2RCJGQP,desmondtankm,144,5366,150,17,#U2YJCRU,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/512/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/200/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png
74,#2VVG9LU8,alcen,161,5365,181,12,#PJUGGY0P,TOP OF JAPAN,https://api-assets.clashofclans.com/badges/70/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/512/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/200/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png
75,#UVCL8Y0,○vivi○,146,5364,157,11,#922RCLQ8,ニコ生 スマッシュヒット,https://api-assets.clashofclans.com/badges/70/9CbTwqsGl3_tzd7N4Gt5Mgqq3VcRTc9ejjAdMuCDhMI.png,https://api-assets.clashofclans.com/badges/512/9CbTwqsGl3_tzd7N4Gt5Mgqq3VcRTc9ejjAdMuCDhMI.png,https://api-assets.clashofclans.com/badges/200/9CbTwqsGl3_tzd7N4Gt5Mgqq3VcRTc9ejjAdMuCDhMI.png
76,#RCJQCGRC,newme2,175,5363,171,7,#P8L0CPRY,Việt Nam united,https://api-assets.clashofclans.com/badges/70/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/512/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/200/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png
77,#2UJR92QJ,H 5 N 1,149,5362,114,7,#Q0UU092L,ARAB CHAMPIONS,https://api-assets.clashofclans.com/badges/70/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/512/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/200/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png
78,#RJQ8Y2QP,xander13,174,5361,164,7,#Q0UU092L,ARAB CHAMPIONS,https://api-assets.clashofclans.com/badges/70/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/512/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/200/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png
79,#LGJPY998,༺FC_Fighter༻,146,5361,100,9,#LL882JR9,U.S.A United™,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
80,#JUPGQLQY,Dubai,160,5360,106,12,#Q0UU092L,ARAB CHAMPIONS,https://api-assets.clashofclans.com/badges/70/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/512/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/200/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png
81,#20GJ98Q2,minislimpack,138,5359,102,8,#Q0UU092L,ARAB CHAMPIONS,https://api-assets.clashofclans.com/badges/70/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/512/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/200/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png
82,#9880YJ0J,༺ᎷᎥᏦᏒᏌᎻѦ༻,174,5359,100,16,#2JLQL2LJ,Р У С С К И Й,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
83,#CQ8CR22J,極悪倭文ヒデヤス,163,5359,157,8,#PJUGGY0P,TOP OF JAPAN,https://api-assets.clashofclans.com/badges/70/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/512/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/200/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png
84,#8R02PGV0,iTz_Alshamsi,168,5358,116,11,#Q0UU092L,ARAB CHAMPIONS,https://api-assets.clashofclans.com/badges/70/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/512/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/200/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png
85,#YJGLJGQC,亦黠与曾笑,159,5357,124,9,#Q9YCPV09,王者,https://api-assets.clashofclans.com/badges/70/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/512/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/200/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png
86,#99CLYJJY,༺Spedy54༻,175,5356,162,10,#PCG9G0L2,Come & Take It,https://api-assets.clashofclans.com/badges/70/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png,https://api-assets.clashofclans.com/badges/512/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png,https://api-assets.clashofclans.com/badges/200/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png
87,#CRC8JPPC,jjun,158,5355,114,4,#LL882JR9,U.S.A United™,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
88,#8U0J89CJ,Milhan9,148,5354,175,9,#LU298RV8,MILHAN Origins,https://api-assets.clashofclans.com/badges/70/xOURLAR12jDoTkavQ-TC6wRz1CPDnkXwaoLB8urAXME.png,https://api-assets.clashofclans.com/badges/512/xOURLAR12jDoTkavQ-TC6wRz1CPDnkXwaoLB8urAXME.png,https://api-assets.clashofclans.com/badges/200/xOURLAR12jDoTkavQ-TC6wRz1CPDnkXwaoLB8urAXME.png
89,#2Q9QJGJG,The Wolf,154,5353,171,18,#JRRGVJR,PERSIAN GULF,https://api-assets.clashofclans.com/badges/70/MKDWb2BV1gSGTb5mCcOLEsAbn3pj9kcP1zkQnBzWtT0.png,https://api-assets.clashofclans.com/badges/512/MKDWb2BV1gSGTb5mCcOLEsAbn3pj9kcP1zkQnBzWtT0.png,https://api-assets.clashofclans.com/badges/200/MKDWb2BV1gSGTb5mCcOLEsAbn3pj9kcP1zkQnBzWtT0.png
90,#JPGLGCR8,Ebroo,148,5352,120,7,#Q0UU092L,ARAB CHAMPIONS,https://api-assets.clashofclans.com/badges/70/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/512/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/200/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png
91,#UG80QGPU,蒋一杆 imo PomPom,140,5352,160,11,#8RQYP9YG,阿里巴巴和四十大盗,https://api-assets.clashofclans.com/badges/70/7C2SruGmxB83a_dspOpi3Qj_vqDswGzZzhh1O2GgfuM.png,https://api-assets.clashofclans.com/badges/512/7C2SruGmxB83a_dspOpi3Qj_vqDswGzZzhh1O2GgfuM.png,https://api-assets.clashofclans.com/badges/200/7C2SruGmxB83a_dspOpi3Qj_vqDswGzZzhh1O2GgfuM.png
92,#Q8CUL2J9,BURASHID,151,5351,90,10,#Q0UU092L,ARAB CHAMPIONS,https://api-assets.clashofclans.com/badges/70/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/512/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/200/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png
93,#JLGR0V2Y,Hiro..♪♪,162,5351,159,10,#902QRY0U,CanURevenge?❤,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
94,#222JRQUV9,딸기랑,163,5349,197,6,#PCG9G0L2,Come & Take It,https://api-assets.clashofclans.com/badges/70/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png,https://api-assets.clashofclans.com/badges/512/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png,https://api-assets.clashofclans.com/badges/200/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png
95,#LUVL2L0J,ÈURÒ !,158,5349,292,65,#UPYJ,bonbee canada,https://api-assets.clashofclans.com/badges/70/tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE.png,https://api-assets.clashofclans.com/badges/512/tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE.png,https://api-assets.clashofclans.com/badges/200/tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE.png
96,#RV9C8PG8,༺࿅ALLEXCEED3࿅༻,153,5349,83,9,#PJUGGY0P,TOP OF JAPAN,https://api-assets.clashofclans.com/badges/70/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/512/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/200/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png
97,#RUQVL92R,やす,139,5348,129,17,#PJUGGY0P,TOP OF JAPAN,https://api-assets.clashofclans.com/badges/70/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/512/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/200/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png
98,#2QJR90Q0,ASQIE,153,5347,162,11,#UP0080R,Indo Eternity,https://api-assets.clashofclans.com/badges/70/xUo2kMu1WXvJWD3UCP4xxKs23-EIfz2TCiXmSnkRUTY.png,https://api-assets.clashofclans.com/badges/512/xUo2kMu1WXvJWD3UCP4xxKs23-EIfz2TCiXmSnkRUTY.png,https://api-assets.clashofclans.com/badges/200/xUo2kMu1WXvJWD3UCP4xxKs23-EIfz2TCiXmSnkRUTY.png
99,#Q0QPP2R2,sweetman747,169,5347,213,10,#U2YJCRU,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/512/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/200/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png
100,#2GP82LG,yuyuzezo,173,5346,140,12,#U2YJCRU,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/512/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/200/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png
101,#9P90CV0Y,ELDAR ALİYEV 2,181,5346,131,12,#9PUC8YYR,MEGA BAKU,https://api-assets.clashofclans.com/badges/70/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/512/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/200/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png
102,#GRPLV9LR,MIURA,154,5345,142,10,#29GR0G2U,★ACEと愉快な仲間たち★,https://api-assets.clashofclans.com/badges/70/icA6o0_94mwHE06txlT7Ti1SkCdJjKt2tm3lmQxg6yI.png,https://api-assets.clashofclans.com/badges/512/icA6o0_94mwHE06txlT7Ti1SkCdJjKt2tm3lmQxg6yI.png,https://api-assets.clashofclans.com/badges/200/icA6o0_94mwHE06txlT7Ti1SkCdJjKt2tm3lmQxg6yI.png
103,#2P92PY89,ckw,159,5343,103,8,#LL882JR9,U.S.A United™,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
104,#G29RU9U9,"""..TATAR..E.M.""",174,5342,159,14,#PCG9G0L2,Come & Take It,https://api-assets.clashofclans.com/badges/70/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png,https://api-assets.clashofclans.com/badges/512/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png,https://api-assets.clashofclans.com/badges/200/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png
105,#CYPYC0JG,Nap,149,5341,147,10,#LL882JR9,U.S.A United™,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
106,#L2Q20RUV,ghanom,148,5340,127,9,#U2YJCRU,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/512/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/200/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png
107,#9VUP9YV0,Ayman. M,137,5340,157,11,#U2YJCRU,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/512/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/200/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png
108,#CR0QVC22,S.FoR,159,5339,88,13,#U2YJCRU,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/512/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/200/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png
109,#GC0GLC0P,AD.007,146,5337,117,4,#U2YJCRU,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/512/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png,https://api-assets.clashofclans.com/badges/200/gHwPAfYyzr9dhlcELaRtnfIQ3PXz2aeowRBeta58Z5w.png
110,#PGU8QQ0G,king tao,163,5336,188,8,#Q9YCPV09,王者,https://api-assets.clashofclans.com/badges/70/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/512/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/200/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png
111,#2PV8QYP2,cOpYpAsTe,168,5336,806,61,#Q9YCPV09,王者,https://api-assets.clashofclans.com/badges/70/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/512/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/200/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png
112,#LR0RGC0G,HSGGDVDV™,188,5336,177,5,#2U00G8J0,Filipino Legend,https://api-assets.clashofclans.com/badges/70/XJp3CtBRdB4GbkvxxxJpAnBOCkL5SwB8qNc9feBg538.png,https://api-assets.clashofclans.com/badges/512/XJp3CtBRdB4GbkvxxxJpAnBOCkL5SwB8qNc9feBg538.png,https://api-assets.clashofclans.com/badges/200/XJp3CtBRdB4GbkvxxxJpAnBOCkL5SwB8qNc9feBg538.png
113,#PQ0LCLJQ,GRIP YOKO,144,5334,110,12,#PJUGGY0P,TOP OF JAPAN,https://api-assets.clashofclans.com/badges/70/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/512/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/200/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png
114,#2299V8JY,愛ROLLERッ,155,5334,101,10,#PJUGGY0P,TOP OF JAPAN,https://api-assets.clashofclans.com/badges/70/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/512/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/200/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png
115,#Y2U00GUC,[~Niko_coc~],147,5333,150,3,#Q0UU092L,ARAB CHAMPIONS,https://api-assets.clashofclans.com/badges/70/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/512/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png,https://api-assets.clashofclans.com/badges/200/plY4H-lsOapFoPrOTbanC9uigjCVJnvc0Oaa1x4Pltw.png
116,#YPRRU98C,ericana RMA,183,5333,79,6,#UP0080R,Indo Eternity,https://api-assets.clashofclans.com/badges/70/xUo2kMu1WXvJWD3UCP4xxKs23-EIfz2TCiXmSnkRUTY.png,https://api-assets.clashofclans.com/badges/512/xUo2kMu1WXvJWD3UCP4xxKs23-EIfz2TCiXmSnkRUTY.png,https://api-assets.clashofclans.com/badges/200/xUo2kMu1WXvJWD3UCP4xxKs23-EIfz2TCiXmSnkRUTY.png
